rcThrottle,rcRoll,rcPitch,rcYaw,ekf.phi,ekf.theta,ekf.psi,lpfGyrX,lpfGyrY,lpfGyrZ,lpfAccX,lpfAccY,lpfAccZ
0.4184,0.098107755,0.124186083,0.073600518,0.09129634,0.133927751,0.39976988,-0.689813707,-1.349774938,-0.030682043,-1.294487,0.917784307,9.706767463
0.4192,0.097230473,0.123594181,0.073430143,0.099868115,0.111325268,0.388111916,2.081894367,-2.518335281,-0.040531469,-1.103459935,0.901201792,9.749438881
0.42,0.096350735,0.123000523,0.073259304,0.107960839,0.113765949,0.428921696,1.324068137,1.812577521,-0.045227096,-0.962701105,1.097723754,9.678841515
0.4208,0.095468562,0.122405116,0.073088003,0.110421916,0.125814045,0.455407192,-1.941465089,0.550163099,-0.039390621,-1.232844091,0.790590849,9.568256478
0.4216,0.094583977,0.12180797,0.072916239,0.092417467,0.118231397,0.38738639,-2.082241477,-2.868645221,-0.048227378,-0.978973133,0.901010588,9.595621558
0.4224,0.093697002,0.121209093,0.072744016,0.093838799,0.102815188,0.390671499,0.663881783,-0.376105147,-0.05076005,-0.99996753,0.87777862,9.645510311
0.4232,0.092807659,0.120608493,0.072571333,0.097730878,0.115219052,0.415651453,0.472040717,3.240239491,-0.041035191,-1.209000451,1.042760757,9.733321147
0.424,0.091915972,0.120006179,0.072398191,0.09758814,0.128756587,0.468716758,-2.91092019,-0.238618583,-0.049454515,-1.38011365,1.063627734,9.725367315
0.4248,0.091021963,0.119402159,0.072224592,0.074411189,0.11328968,0.441313092,-2.539077429,-1.190009599,-0.049286181,-1.250209271,0.886581003,9.87879336
0.4256,0.090125653,0.118796442,0.072050537,0.077198346,0.119262472,0.430764373,2.096274617,0.409121609,-0.039870051,-1.379207285,0.521614269,9.718276764
0.4264,0.089227067,0.118189037,0.071876027,0.091207005,0.11657762,0.426938679,1.513609262,1.235977286,-0.040824702,-1.128643088,0.846294777,9.695635706
0.4272,0.088326226,0.117579953,0.071701063,0.089327056,0.129103068,0.431540128,-1.148973072,-0.786169745,-0.044486423,-1.236676546,0.94749056,9.726785637
0.428,0.087423153,0.116969197,0.071525645,0.082020326,0.110328364,0.391289422,1.11739643,1.015632731,-0.048814075,-1.085240916,0.800991881,9.69523427
0.4288,0.086517872,0.116356779,0.071349777,0.098243218,0.137269152,0.407763096,-0.680281378,-0.744833588,-0.042251501,-1.465179298,0.87656155,9.951624899
0.4296,0.085610405,0.115742707,0.071173457,0.076615082,0.104309758,0.435157189,0.87560412,-2.505947969,-0.04772884,-1.043291047,0.865999281,9.721862756
0.4304,0.084700774,0.11512699,0.070996688,0.105265934,0.117212663,0.457622907,-0.473267327,-0.066947297,-0.039027135,-0.844169287,0.965262197,9.624517184
0.4312,0.083789004,0.114509637,0.07081947,0.072894917,0.103861575,0.419320805,-3.274594854,-1.038869592,-0.028842945,-0.925906994,0.766753602,9.781000729
0.432,0.082875116,0.113890656,0.070641805,0.079038304,0.108957929,0.463645959,0.15832041,3.504518811,-0.044102095,-1.002759412,0.860104757,9.771740298
0.4328,0.081959135,0.113270057,0.070463694,0.074195327,0.13191453,0.387563413,1.083385609,-0.304680129,-0.042936485,-1.382483342,0.733937691,9.723839024
0.4336,0.081041083,0.112647848,0.070285138,0.087718957,0.106546979,0.470844177,0.372366491,-1.934888063,-0.042397843,-1.175717263,0.931373548,9.71635564
0.4344,0.080120983,0.112024038,0.070106138,0.077195379,0.116452248,0.444683552,-1.403171237,1.771709542,-0.045672474,-1.10466371,0.775105031,9.810561868
0.4352,0.079198859,0.111398636,0.069926695,0.076553554,0.120727037,0.436236469,0.090145617,-0.97483199,-0.053814689,-1.215011647,0.838829603,9.85234332
0.436,0.078274733,0.110771651,0.06974681,0.077878189,0.108639815,0.484539594,-0.710378686,-0.646655664,-0.038165865,-0.983056584,0.72068621,9.754989504
0.4368,0.07734863,0.110143092,0.069566485,0.070886958,0.11560625,0.474841883,0.742129755,-2.69155551,-0.046611337,-0.868187663,0.552704494,9.79729205
0.4376,0.076420573,0.109512967,0.06938572,0.083825883,0.087083653,0.387428472,1.293053585,-0.218915084,-0.039537984,-0.817160126,0.72991175,9.95790781
0.4384,0.075490585,0.108881285,0.069204517,0.081258464,0.113906604,0.452087502,-1.1402986,0.411479253,-0.037108528,-1.199278709,0.693002296,9.69336261
0.4392,0.07455869,0.108248057,0.069022877,0.07473077,0.090360762,0.419059194,-1.170816997,-2.226359373,-0.044271186,-0.89892916,0.781291659,9.695832725
0.44,0.073624911,0.107613289,0.068840801,0.071842926,0.096146235,0.395708687,-0.391276043,1.86948838,-0.038170113,-1.012389758,0.842030367,9.687787708
0.4408,0.072689271,0.106976993,0.06865829,0.071641691,0.105373555,0.434333911,-1.796522649,1.116322963,-0.045005292,-1.180117398,0.893982177,9.793005991
0.4416,0.071751795,0.106339176,0.068475345,0.057455916,0.105119889,0.426136913,0.338220629,2.046960217,-0.04277446,-0.989689267,0.540717361,9.776984471
0.4424,0.070812506,0.105699847,0.068291968,0.0742936,0.121748026,0.435974738,1.723157397,0.998206708,-0.039691147,-1.149679834,0.740775676,9.578412307
0.4432,0.069871428,0.105059017,0.068108159,0.071320245,0.113104959,0.428038553,-0.795570064,-0.975953454,-0.036739396,-1.145251084,0.763727211,9.620683979
0.444,0.068928585,0.104416693,0.067923921,0.067959174,0.113897017,0.401078034,0.885500301,-1.728928317,-0.035001946,-1.120703735,0.715777937,9.883281257
0.4448,0.067984,0.103772885,0.067739253,0.078420385,0.099271202,0.441353502,0.29019376,0.822480091,-0.042159654,-0.907635757,0.791452576,9.879211536
0.4456,0.067037697,0.103127603,0.067554157,0.070224081,0.120518032,0.468241012,-3.158454419,3.13940943,-0.042777022,-1.241111355,0.849180883,9.736617312
0.4464,0.0660897,0.102480855,0.067368635,0.053107653,0.124404278,0.444130079,0.08413368,-1.2856213,-0.042702768,-1.158228608,0.516770284,9.543054836
0.4472,0.065140034,0.10183265,0.067182687,0.070879661,0.110312955,0.398822206,-0.665834246,-1.49031545,-0.051979792,-0.91591086,0.736079327,9.522626711
0.448,0.064188722,0.101182998,0.066996315,0.047748408,0.112438703,0.488656768,-0.137196961,-1.68024119,-0.044638687,-1.200423305,0.325323841,9.76093316
0.4488,0.063235788,0.100531908,0.066809519,0.069789045,0.096885112,0.481411086,3.533152861,-1.892664161,-0.047704785,-1.058252278,0.699844722,9.778897919
0.4496,0.062281256,0.099879389,0.066622302,0.076030288,0.097306531,0.49775368,0.091786671,-1.052731407,-0.042802527,-1.092403436,0.867239948,9.538655262
0.4504,0.061325151,0.099225451,0.066434663,0.070555272,0.088458694,0.499479693,-0.536425162,1.523819544,-0.061703958,-1.035057632,0.723381234,9.9754841
0.4512,0.060367496,0.098570102,0.066246606,0.071744406,0.109494011,0.405543151,-0.663900198,1.552137579,-0.043796129,-1.281847862,0.689350049,9.699708028
0.452,0.059408316,0.097913353,0.066058129,0.065195674,0.100888155,0.426999894,-1.735915497,-1.543321012,-0.053257246,-1.045254283,0.740577535,9.71370755
0.4528,0.058447635,0.097255212,0.065869236,0.057804607,0.097120398,0.45497233,-1.773110987,0.509686089,-0.047232571,-0.979139489,0.779909823,9.552069877
0.4536,0.057485478,0.096595689,0.065679926,0.051028816,0.104989655,0.446990252,1.047381436,-1.181655581,-0.04717401,-0.994721942,0.456996579,9.752161371
0.4544,0.056521867,0.095934793,0.065490201,0.066182729,0.087757748,0.444928059,1.819219833,-2.293657607,-0.053516055,-0.820111815,0.688020723,9.986690798
0.4552,0.055556829,0.095272533,0.065300063,0.065606611,0.086674175,0.496579377,-0.874065358,-0.240513597,-0.045703673,-0.748340385,0.637550348,9.786244412
0.456,0.054590387,0.09460892,0.065109512,0.05913377,0.085824138,0.460928241,-1.385694126,0.912329408,-0.050895912,-0.884624332,0.587140737,9.907343137
0.4568,0.053622566,0.093943962,0.06491855,0.054572322,0.093883772,0.492779585,-3.704994236,-0.257988664,-0.041283167,-0.94628734,0.631936772,9.687407165
0.4576,0.05265339,0.093277668,0.064727178,0.029484539,0.083729659,0.424295941,0.896857957,1.516603125,-0.054553958,-0.836961262,0.360427377,9.940063963
0.4584,0.051682883,0.09261005,0.064535397,0.061734691,0.10601959,0.487133136,2.364080258,0.001005011,-0.04770056,-0.838399777,0.584958832,9.649533951
0.4592,0.050711071,0.091941114,0.064343209,0.048400636,0.083706664,0.50155498,0.116627927,-3.11438544,-0.053090528,-0.727942427,0.400427622,9.913541355
0.46,0.049737977,0.091270873,0.064150614,0.062740853,0.081144806,0.499466258,-0.251516821,0.693693609,-0.053074739,-0.950404934,0.668646137,9.789478531
0.4608,0.048763627,0.090599334,0.063957614,0.04641754,0.089265238,0.457519706,-2.102222909,1.104297443,-0.040734387,-0.888614243,0.378200916,9.860562178
0.4616,0.047788045,0.089926507,0.06376421,0.045885848,0.089940181,0.468977536,1.62925916,0.397914259,-0.048333713,-0.881810374,0.251782283,9.641529559
0.4624,0.046811255,0.089252402,0.063570403,0.05945421,0.092449258,0.49253852,0.663411388,-3.765885666,-0.042919675,-0.848093527,0.614234618,9.732049414
0.4632,0.045833283,0.088577029,0.063376194,0.051137998,0.05990261,0.44682416,-3.463470144,0.570879588,-0.050967114,-0.617517318,0.564978221,9.846371688
0.464,0.044854152,0.087900397,0.063181586,0.031819352,0.096984778,0.508605532,-0.771953449,4.772852954,-0.05296518,-1.089715675,0.319638462,9.881903201
0.4648,0.043873888,0.087222516,0.062986578,0.044966497,0.098004002,0.493116159,1.159065139,-3.540343256,-0.053500725,-1.085253304,0.588997312,9.70819351
0.4656,0.042892516,0.086543395,0.062791172,0.041111685,0.06863451,0.512524306,-1.354690387,-0.872907164,-0.0542743,-0.516836138,0.454857907,9.608965541
0.4664,0.04191006,0.085863044,0.06259537,0.034022524,0.091063793,0.445334751,-1.391092364,2.687537673,-0.050584663,-0.823483338,0.144604632,9.828729081
0.4672,0.040926545,0.085181473,0.062399172,0.030024061,0.090152059,0.443068681,-0.171078044,0.717454855,-0.054414622,-0.945825642,0.293774681,9.735438849
0.468,0.039941996,0.084498691,0.06220258,0.032647121,0.096831027,0.473675169,0.960651361,-2.274024894,-0.04782939,-0.803982792,0.241460352,9.949712319
0.4688,0.038956438,0.083814709,0.062005595,0.037686827,0.071968252,0.475948404,0.394596141,-3.864836394,-0.053146595,-0.798273644,0.32967317,9.712111768
0.4696,0.037969895,0.083129535,0.061808219,0.035790015,0.065870464,0.458999002,0.416739954,0.456450347,-0.046155446,-0.62615804,0.331722252,9.886496461
0.4704,0.036982394,0.08244318,0.061610452,0.040992722,0.07560375,0.505517964,-0.724390019,0.267210892,-0.049541101,-0.667788999,0.213902676,9.849655378
0.4712,0.035993957,0.081755653,0.061412296,0.030001529,0.068029513,0.514368369,-0.314632454,1.915627669,-0.044464518,-0.644455369,0.522515288,9.746717751
0.472,0.035004612,0.081066964,0.061213752,0.038479089,0.090932064,0.455346089,0.426335928,1.512791352,-0.057545829,-0.759460717,0.194743958,9.590481517
0.4728,0.034014382,0.080377122,0.061014821,0.033426214,0.080116999,0.4900658,1.055684274,-1.10322725,-0.047086896,-0.740832703,0.207545594,9.789495049
0.4736,0.033023292,0.079686139,0.060815505,0.046929444,0.082080015,0.462732593,-0.083519859,-0.624065646,-0.061640447,-0.614276054,0.485742268,9.77769374
0.4744,0.032031368,0.078994023,0.060615805,0.032799052,0.075228682,0.472053914,-3.066009308,1.024015313,-0.046145744,-0.91669257,0.306623021,9.96803632
0.4752,0.031038635,0.078300784,0.060415722,0.022431706,0.090276964,0.458398028,2.131939435,0.801151852,-0.052252568,-0.845984104,0.307226537,9.850505264
0.476,0.030045118,0.077606433,0.060215257,0.049752912,0.08164158,0.457516664,0.54306851,-1.691541659,-0.043179169,-0.64547038,0.713409633,9.722211752
0.4768,0.029050841,0.076910979,0.060014412,0.026729396,0.07679124,0.464184316,-1.45962514,-0.811545581,-0.052258625,-0.766666841,0.410280147,9.937646538
0.4776,0.028055831,0.076214431,0.059813188,0.038129296,0.07515267,0.49553801,-1.635144613,-1.182842304,-0.050112549,-0.661164588,0.395346124,9.763204698
0.4784,0.027060111,0.0755168,0.059611586,0.013654279,0.067251824,0.497173612,-0.389895129,0.00985453,-0.05194477,-0.628400056,0.137330442,9.694588981
0.4792,0.026063708,0.074818096,0.059409608,0.034962559,0.075190341,0.472648485,3.596926534,0.403516286,-0.054736382,-0.756674096,0.222426701,9.526864967
0.48,0.025066647,0.074118329,0.059207254,0.042378233,0.070434629,0.480093873,0.03462727,1.94324949,-0.050396364,-0.976003187,0.55972113,9.710350596
0.4808,0.024068952,0.073417509,0.059004527,0.035180139,0.090685694,0.485916384,-1.789716714,-0.401137982,-0.045001835,-0.984341547,0.414303892,9.888834729
0.4816,0.023070649,0.072715644,0.058801426,0.028043254,0.067242623,0.506272156,-0.634942166,-2.077856676,-0.042558355,-0.479847039,0.038437262,9.66944717
0.4824,0.022071763,0.072012747,0.058597954,0.030134614,0.07414066,0.488795629,1.826579988,0.012122949,-0.042901822,-0.720754025,0.322117486,9.718818509
0.4832,0.021072319,0.071308826,0.058394112,0.042736243,0.067276228,0.469309316,-1.396858355,-1.077864247,-0.043958242,-0.615337142,0.355039585,9.797304527
0.484,0.020072343,0.070603892,0.058189902,0.018974696,0.065503867,0.481607577,-1.143784798,0.077024523,-0.050470891,-0.658824381,0.060134412,9.930999998
0.4848,0.01907186,0.069897954,0.057985323,0.033576045,0.067874603,0.441440358,0.02336256,-0.950572403,-0.054495051,-0.876002341,0.411073707,9.914328381
0.4856,0.018070895,0.069191022,0.057780379,0.019129513,0.057873354,0.454106242,-2.304939996,0.826159906,-0.056613318,-0.634232803,0.145598647,9.702359643
0.4864,0.017069473,0.068483108,0.057575069,0.015151323,0.074553895,0.461253108,0.104480201,-0.248627781,-0.057074026,-0.686750992,0.078471332,9.792771495
0.4872,0.01606762,0.06777422,0.057369396,0.020016941,0.055946522,0.467154605,-0.346977563,-0.910659173,-0.047607398,-0.538323674,0.225555371,9.77702175
0.488,0.015065361,0.067064369,0.05716336,0.012432666,0.067316595,0.496298553,-0.416513157,4.730787036,-0.04527533,-0.72823476,0.255883496,9.720676708
0.4888,0.014062722,0.066353564,0.056956963,0.016669353,0.093760207,0.485166968,-0.927307929,0.321533949,-0.050119553,-0.886584629,0.25426687,9.981478775
0.4896,0.013059727,0.065641817,0.056750207,0.004991254,0.069886291,0.511317874,-1.714812882,-4.188095392,-0.05179359,-0.631612163,0.086030237,9.760770739
0.4904,0.012056402,0.064929137,0.056543092,0.002842156,0.060315228,0.539273476,3.125753806,-0.898786853,-0.051171186,-0.647273822,-0.005599926,9.721402715
0.4912,0.011052772,0.064215534,0.05633562,0.030001936,0.062731397,0.47566165,1.738545846,1.341896319,-0.046676515,-0.5358234,0.315868438,9.733334012
0.492,0.010048864,0.063501018,0.056127792,0.0167915,0.071074951,0.469224821,-1.067646915,-1.28460479,-0.053462748,-0.620136158,0.159784634,9.845352126
0.4928,0.009044701,0.0627856,0.055919609,0.021527857,0.052433603,0.520118027,-0.505298442,-0.376369872,-0.062937285,-0.518406902,0.199269513,9.902291433
0.4936,0.00804031,0.062069289,0.055711074,0.012759552,0.068023134,0.491890185,-0.523556612,2.731361019,-0.048657194,-0.626797549,0.176167243,9.780245521
0.4944,0.007035716,0.061352097,0.055502186,0.017284358,0.074334031,0.460243957,-2.152280073,2.347900894,-0.048140098,-0.654610229,0.295192029,9.764271322
0.4952,0.006030944,0.060634032,0.055292948,-0.004469098,0.086825708,0.480351403,-1.83295504,-4.696539463,-0.060166616,-0.817281927,-0.10406662,9.885808215
0.496,0.005026019,0.059915106,0.05508336,0.002584396,0.036720695,0.477048297,-0.456803162,-4.486223316,-0.059335663,-0.255469842,0.169838204,9.695076188
0.4968,0.004020968,0.059195328,0.054873425,-0.008187041,0.050970905,0.489416813,0.025907863,3.099535527,-0.048024606,-0.536171389,-0.099631656,9.935423335
0.4976,0.003015815,0.058474709,0.054663143,0.002782417,0.061505507,0.537208461,-1.110689259,2.883695766,-0.048316638,-0.558281932,0.105147256,9.77204055
0.4984,0.002010585,0.057753259,0.054452516,-0.017022101,0.07402246,0.45447321,0.3259601,-1.426376961,-0.055259221,-0.867384789,-0.101264839,9.999617588
0.4992,0.001005305,0.057030988,0.054241544,0.005426902,0.050121018,0.469789145,0.103477618,-1.528439924,-0.050842451,-0.430317753,0.064587811,9.5614
0.5,2.45E-17,0.056307906,0.054030231,-0.016116382,0.061818744,0.471343639,-0.651462189,0.74818849,-0.04228255,-0.475743402,-0.112715561,9.898099762
0.5008,-0.001005305,0.055584024,0.053818575,0.000190612,0.05613221,0.541582618,2.298651707,-0.775277226,-0.05515894,-0.657125737,0.355020032,9.888306816
0.5016,-0.002010585,0.054859353,0.05360658,0.002289711,0.055619776,0.529714825,-1.891575618,-1.613539229,-0.048192255,-0.506239434,-0.150791948,9.606304189
0.5024,-0.003015815,0.054133901,0.053394247,-0.014964182,0.043206667,0.500589075,-2.000863166,-1.178687659,-0.057744465,-0.386103006,-0.084959169,9.880524095
0.5032,-0.004020968,0.05340768,0.053181576,-0.01365564,0.046290755,0.467978026,1.47801762,1.468621,-0.061031484,-0.317365758,-0.218596377,9.776049678
0.504,-0.005026019,0.052680701,0.052968569,-0.003090308,0.054990709,0.551229817,-0.832872008,-1.316531713,-0.055715541,-0.406214878,-0.030375487,9.855552567
0.5048,-0.006030944,0.051952972,0.052755227,-0.02036423,0.035719676,0.533544478,1.052254452,0.566029483,-0.045185065,-0.294174415,-0.154118305,9.777995895
0.5056,-0.007035716,0.051224505,0.052541553,0.005349689,0.059515866,0.483769475,0.849386267,-0.184796234,-0.053776894,-0.553641507,-0.171127278,9.914189845
0.5064,-0.00804031,0.05049531,0.052327546,-0.013619203,0.034250776,0.495111934,1.046162061,1.08391907,-0.055726026,-0.535092564,-0.070044013,9.501610606
0.5072,-0.009044701,0.049765398,0.052113209,0.013727444,0.06824445,0.47509608,0.861305914,1.1587575,-0.047433128,-0.752719955,0.200996746,9.656885838
0.508,-0.010048864,0.049034778,0.051898543,-0.006740187,0.04348966,0.532908881,-2.879952781,-2.418434742,-0.046881111,-0.393940402,-0.183615265,9.865242957
0.5088,-0.011052772,0.048303461,0.051683549,-0.009272516,0.048860789,0.510248838,-0.341181966,-0.610035318,-0.051907102,-0.502914376,-0.089231973,9.878553339
0.5096,-0.012056402,0.047571458,0.051468228,-0.009451263,0.038578165,0.4751656,-0.691608183,0.950830242,-0.049590613,-0.50032288,-0.031572108,9.688988545
0.5104,-0.013059727,0.046838778,0.051252582,-0.014769861,0.056488691,0.535556281,-0.616245496,2.078007365,-0.05813302,-0.506302921,-0.068661557,9.77635915
0.5112,-0.014062722,0.046105433,0.051036613,-0.014417096,0.055249149,0.494441886,0.813908236,-2.118684942,-0.045316285,-0.64407858,-0.113789948,9.958806954
0.512,-0.015065361,0.045371433,0.050820321,-0.008285757,0.039533193,0.490488484,-1.61028847,-3.240341078,-0.056085758,-0.488976271,-0.042540056,10.03699689
0.5128,-0.01606762,0.044636788,0.050603708,-0.027370744,0.029298533,0.521229512,0.006734023,-0.634748298,-0.051434119,-0.317715953,-0.435396992,9.717336508
0.5136,-0.017069473,0.043901508,0.050386776,-0.008259512,0.034449618,0.561887307,-0.563472597,0.369885935,-0.053359566,-0.403699218,-0.13313209,9.866838072
0.5144,-0.018070895,0.043165605,0.050169525,-0.031896021,0.032271107,0.531631409,-3.498010759,1.13514859,-0.043012549,-0.40036351,-0.296817964,9.839133997
0.5152,-0.01907186,0.042429088,0.049951958,-0.03623567,0.043502026,0.544098739,1.487264641,1.840585678,-0.061540799,-0.393210559,-0.24039673,9.841127144
0.516,-0.020072343,0.041691968,0.049734074,-0.020022192,0.046978446,0.523023919,1.305571951,0.063803645,-0.050946611,-0.427453713,-0.054430254,9.586141669
0.5168,-0.021072319,0.040954256,0.049515877,-0.025774101,0.044011678,0.481256602,-1.454992295,-1.969664648,-0.057812917,-0.38584109,-0.261961929,9.739987389
0.5176,-0.022071763,0.040215961,0.049297367,-0.03160984,0.031244183,0.561567082,2.241918734,-1.658917145,-0.047318361,-0.187393919,-0.252795734,9.763519063
0.5184,-0.023070649,0.039477095,0.049078546,-0.007891119,0.030768018,0.564223045,-0.649878588,-1.110368821,-0.058504092,-0.238094231,-0.013715989,9.736620066
0.5192,-0.024068952,0.038737668,0.048859414,-0.036734454,0.022329605,0.540472396,-0.158937551,2.864462801,-0.062824347,-0.320168467,-0.220900963,9.755443117
0.52,-0.025066647,0.03799769,0.048639974,-0.009196481,0.053692854,0.500493394,1.129279341,0.471335131,-0.052966287,-0.458642557,-0.069266163,9.829337636
0.5208,-0.026063708,0.037257173,0.048420227,-0.027706272,0.026103323,0.510366675,-3.812655923,-2.682926639,-0.053751677,-0.073020257,-0.389175411,9.873483585
0.5216,-0.027060111,0.036516125,0.048200174,-0.039646963,0.03217141,0.539121726,0.999611955,0.814515696,-0.051279015,-0.437282483,-0.49696139,9.885401539
0.5224,-0.028055831,0.035774559,0.047979816,-0.019681961,0.032621912,0.508822788,3.140262912,0.354565009,-0.053221853,-0.323191105,-0.320399755,9.772447451
0.5232,-0.029050841,0.035032485,0.047759156,-0.014566124,0.03504121,0.489972167,-1.599901198,1.79755492,-0.057926648,-0.407270657,-0.199989667,9.946316153
0.524,-0.030045118,0.034289912,0.047538193,-0.032479883,0.047026213,0.496026429,-3.464829892,0.53758206,-0.055833579,-0.310624434,-0.378649293,9.760786234
0.5248,-0.031038635,0.033546852,0.047316931,-0.04222701,0.039337399,0.540818403,-0.060897933,-2.722986302,-0.067088825,-0.362425627,-0.454403351,9.813110431
0.5256,-0.032031368,0.032803316,0.047095369,-0.03301071,0.02520628,0.529353351,0.177100462,-0.187734532,-0.049061466,-0.168219444,-0.289449286,9.658503624
0.5264,-0.033023292,0.032059313,0.04687351,-0.040763288,0.037884569,0.531659918,-0.57107607,0.88933542,-0.065096076,-0.309851314,-0.540194809,9.985395734
0.5272,-0.034014382,0.031314854,0.046651355,-0.037619073,0.032232525,0.534785176,1.103606386,-0.63843472,-0.066204099,-0.343231424,-0.377160277,9.70628273
0.528,-0.035004612,0.030569951,0.046428905,-0.031915297,0.032802992,0.488063188,0.45428474,0.988441877,-0.055267846,-0.343157183,-0.285736004,9.871266764
0.5288,-0.035993957,0.029824613,0.046206162,-0.034000794,0.040074815,0.531716056,-1.615519552,-1.050553037,-0.046889635,-0.379912786,-0.237495953,9.706594379
0.5296,-0.036982394,0.029078851,0.045983127,-0.044779161,0.02435118,0.522324874,0.009058415,-1.709470258,-0.040719824,-0.227193435,-0.340605192,10.09400064
0.5304,-0.037969895,0.028332676,0.045759802,-0.033985784,0.02634041,0.523815366,1.255867403,2.17751361,-0.055962774,-0.242337277,-0.254537192,9.884961923
0.5312,-0.038956438,0.027586098,0.045536188,-0.034768379,0.041786552,0.536255225,-1.397891428,0.80488109,-0.061272534,-0.301686898,-0.295853955,9.99219474
0.532,-0.039941996,0.026839128,0.045312286,-0.045134419,0.032798617,0.521264048,0.005211164,-1.633746432,-0.061284866,-0.23898602,-0.325324178,9.749983015
0.5328,-0.040926545,0.026091777,0.045088098,-0.034682845,0.028731382,0.563946856,2.055203127,1.319980807,-0.042239095,-0.084417764,-0.238205188,9.713173787
0.5336,-0.04191006,0.025344055,0.044863625,-0.028665791,0.043401038,0.501035086,-0.062683017,-0.630056451,-0.058553453,-0.430677216,-0.122101924,9.861803401
0.5344,-0.042892516,0.024595972,0.044638868,-0.03513104,0.023710921,0.489736286,-3.224011108,-2.889944076,-0.054486638,-0.104892214,-0.351301989,9.706440043
0.5352,-0.043873888,0.02384754,0.04441383,-0.05445692,0.020319128,0.5468277,-1.636572486,-0.177971729,-0.048774612,-0.329088997,-0.492025293,9.873725576
0.536,-0.044854152,0.02309877,0.044188511,-0.04822166,0.022300982,0.541247233,2.889486145,-1.755624872,-0.05734207,-0.358930353,-0.304994847,9.912928004
0.5368,-0.045833283,0.02234967,0.043962913,-0.031351302,0.006242389,0.551351091,-1.003270322,-0.068083241,-0.055320726,-0.187528816,-0.257986791,10.00817254
0.5376,-0.046811255,0.021600254,0.043737037,-0.05625502,0.021730095,0.536339639,-3.163846941,0.69121761,-0.05802272,-0.122559282,-0.509789386,9.987935512
0.5384,-0.047788045,0.02085053,0.043510885,-0.056702436,0.011694392,0.516353451,-0.300022487,0.943408569,-0.051653586,-0.201797299,-0.469815802,9.834073571
0.5392,-0.048763627,0.02010051,0.043284458,-0.058699912,0.029282043,0.562089946,3.019868464,0.501009712,-0.054920149,-0.248631843,-0.462366108,9.827594451
0.54,-0.049737977,0.019350204,0.043057758,-0.0324583,0.015683007,0.578551708,1.415768283,-0.306858472,-0.05110123,-0.081821865,-0.51537466,9.776376756
0.5408,-0.050711071,0.018599623,0.042830786,-0.047389498,0.026830505,0.534101354,-3.205296722,2.542410848,-0.055408737,-0.300058076,-0.300924491,9.915711227
0.5416,-0.051682883,0.017848778,0.042603543,-0.058091476,0.036062213,0.544047501,-3.380038408,-2.414013986,-0.05777823,-0.327953235,-0.638230588,9.896917012
0.5424,-0.05265339,0.01709768,0.042376031,-0.074373045,0.007455873,0.580201402,0.515272709,-3.741131775,-0.050891399,-0.010332986,-0.846508961,9.83989117
0.5432,-0.053622566,0.016346338,0.042148252,-0.053879491,0.006117689,0.54021245,1.349512452,1.159893403,-0.05069912,-0.106984646,-0.391402521,9.607641357
0.544,-0.054590387,0.015594764,0.041920206,-0.063566257,0.01676569,0.558240266,-0.289828151,2.433813318,-0.052384469,0.165401698,-0.670682359,9.723058893
0.5448,-0.055556829,0.014842968,0.041691896,-0.05618647,0.025576621,0.573716616,-0.33998749,0.55985458,-0.057516906,-0.158899891,-0.524265222,9.805072911
0.5456,-0.056521867,0.014090961,0.041463322,-0.066308111,0.021321178,0.506962184,-0.054848003,-0.071822355,-0.062685941,-0.540795887,-0.735252278,9.854176857
0.5464,-0.057485478,0.013338755,0.041234486,-0.056596338,0.024988454,0.50713086,-0.38239539,-1.72092014,-0.061212666,-0.325315728,-0.548812228,9.788574396
0.5472,-0.058447635,0.012586358,0.04100539,-0.069392634,0.007502569,0.499889075,1.840927485,-0.561411863,-0.055769061,-0.115052075,-0.856476658,9.757543824
0.548,-0.059408316,0.011833783,0.040776034,-0.041895812,0.02052793,0.57616615,-1.141238344,2.88281614,-0.064903137,-0.140808231,-0.286568121,9.718940812
0.5488,-0.060367496,0.011081039,0.040546421,-0.078504825,0.030553089,0.522957028,-2.961411713,0.373606578,-0.061050699,-0.413499253,-0.670722603,9.741030803
0.5496,-0.061325151,0.010328138,0.040316553,-0.065620506,0.023508463,0.579622149,1.901009933,-3.492469398,-0.054443315,-0.220772572,-0.689486586,9.761353595
0.5504,-0.062281256,0.00957509,0.040086429,-0.063286517,0.00264416,0.59184735,1.243443438,-1.082819509,-0.059799188,-0.101355093,-0.712064222,9.809037136
0.5512,-0.063235788,0.008821906,0.039856052,-0.05569537,0.014879308,0.512183836,-2.277220627,2.229443278,-0.059863066,-0.051162727,-0.625086419,9.837560431
0.552,-0.064188722,0.008068597,0.039625424,-0.081478405,0.02048114,0.573630293,-1.045997631,-2.298337284,-0.065130309,-0.048637153,-0.781003177,9.735505088
0.5528,-0.065140034,0.007315173,0.039394545,-0.064004756,-0.003539934,0.573526863,0.561594743,-0.137346654,-0.056844924,-0.025811619,-0.792731788,9.821431941
0.5536,-0.0660897,0.006561645,0.039163417,-0.076948741,0.019338761,0.561061239,0.891014445,0.113462162,-0.049167231,-0.103312878,-0.793822024,9.70806965
0.5544,-0.067037697,0.005808024,0.038932042,-0.056860457,-0.002585956,0.561669558,2.833409379,-2.785913312,-0.051838229,0.203646373,-0.571361943,9.829628268
